Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.160.97-192.168.88.131-443-44158-6,192.168.88.131,44158,172.217.160.97,443,6,03/10/2019 05:03:15 AM,413,2,2,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,0.0,23.0,32.526911934581186,186440.67796610168,9685.230024213075,137.66666666666666,151.6915730465385,302.0,3.0,111.0,111.0,0.0,111.0,111.0,305.0,305.0,0.0,305.0,305.0,0,1,0,0,40,40,4842.6150121065375,4842.6150121065375,0.0,46.0,24.6,23.276597689524987,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.97-192.168.88.131-443-44158-6,172.217.160.97,443,192.168.88.131,44158,6,03/10/2019 05:03:15 AM,20554,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.95699133988518,10277.0,14311.841251215721,20397.0,157.0,20397.0,20397.0,0.0,20397.0,20397.0,0,0,0,0,0,0,0,0,0,40,20,97.3046608932568,48.6523304466284,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.78-192.168.88.131-443-34838-6,192.168.88.131,34838,172.217.160.78,443,6,03/10/2019 05:03:16 AM,594,2,3,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,0.0,15.333333333333332,26.558112382722786,129629.62962962962,8417.508417508418,148.5,119.36079758446657,273.0,4.0,107.0,107.0,0.0,107.0,107.0,590.0,295.0,114.5512985522207,376.0,214.0,0,1,0,0,40,60,3367.0033670033667,5050.50505050505,0.0,46.0,20.5,23.11493023999856,534.3,0,0,0,1,1,0,0,0,1.0,24.6,15.5,15.333333333333334,0,0,0,0,0,0,2,31,3,46,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.46-38422-443-6,192.168.88.131,38422,216.58.200.46,443,6,03/10/2019 05:03:16 AM,1141,2,3,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,0.0,15.333333333333332,26.558112382722786,67484.66257668711,4382.120946538124,285.25,307.26684928033916,696.0,7.0,107.0,107.0,0.0,107.0,107.0,1134.0,567.0,323.85490578343877,796.0,338.0,0,1,0,0,40,60,1752.8483786152497,2629.2725679228743,0.0,46.0,20.5,23.11493023999856,534.3,0,0,0,1,1,0,0,0,1.0,24.6,15.5,15.333333333333334,0,0,0,0,0,0,2,31,3,46,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.227-33576-443-6,192.168.88.131,33576,216.58.200.227,443,6,03/10/2019 05:03:16 AM,1092,2,2,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,0.0,23.0,32.526911934581186,70512.8205128205,3663.0036630036625,364.0,385.7628805367359,808.0,111.0,111.0,111.0,0.0,111.0,111.0,173.0,173.0,0.0,173.0,173.0,0,1,0,0,40,40,1831.5018315018312,1831.5018315018312,0.0,46.0,24.6,23.276597689524987,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.35-37002-443-6,192.168.88.131,37002,216.58.200.35,443,6,03/10/2019 05:03:16 AM,1310,2,2,31.0,46.0,31.0,0.0,15.5,21.920310216782973,46.0,0.0,23.0,32.526911934581186,58778.62595419848,3053.4351145038167,436.66666666666663,565.5584261005519,1089.0,84.0,84.0,84.0,0.0,84.0,84.0,137.0,137.0,0.0,137.0,137.0,0,1,0,0,40,40,1526.7175572519084,1526.7175572519084,0.0,46.0,24.6,23.276597689524987,541.8,0,0,0,1,1,0,0,0,1.0,30.75,15.5,23.0,0,0,0,0,0,0,2,31,2,46,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.217.160.78-192.168.88.131-443-34838-6,172.217.160.78,443,192.168.88.131,34838,6,03/10/2019 05:03:16 AM,28974,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0274038793401,28974.0,0.0,28974.0,28974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34.51370193967005,34.51370193967005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.35-37002-443-6,216.58.200.35,443,192.168.88.131,37002,6,03/10/2019 05:03:16 AM,28374,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.73059843518715,14187.0,19854.14420215588,28226.0,148.0,28226.0,28226.0,0.0,28226.0,28226.0,0,0,0,0,0,0,0,0,0,40,20,70.4870656234581,35.24353281172905,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.46-38422-443-6,216.58.200.46,443,192.168.88.131,38422,6,03/10/2019 05:03:16 AM,28991,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9869269773378,28991.0,0.0,28991.0,28991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34.4934634886689,34.4934634886689,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-216.58.200.227-33576-443-6,216.58.200.227,443,192.168.88.131,33576,6,03/10/2019 05:03:16 AM,29212,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.69752156647954,14606.0,20439.62861697834,29059.0,153.0,29059.0,29059.0,0.0,29059.0,29059.0,0,0,0,0,0,0,0,0,0,40,20,68.46501437765302,34.23250718882651,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-23.226.62.190-36384-443-6,192.168.88.131,36384,23.226.62.190,443,6,03/10/2019 05:03:14 AM,42388,1,3,0.0,92.0,0.0,0.0,0.0,0.0,46.0,0.0,30.666666666666668,26.558112382722786,2170.425592148721,94.36633009342266,14129.333333333332,23981.910147720373,41821.0,180.0,0,0,0,0,0,42208.0,21104.0,29298.26237168341,41821.0,387.0,0,1,0,0,20,60,23.591582523355665,70.77474757006699,0.0,46.0,27.6,25.195237645237643,634.8000000000001,0,0,0,1,1,0,0,0,3.0,34.5,0.0,30.666666666666668,0,0,0,0,0,0,1,0,3,92,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33190-80-6,117.18.237.29,80,192.168.88.131,33190,6,03/10/2019 05:03:12 AM,137,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14598.540145985402,137.0,0.0,137.0,137.0,0,0,0,0,0,137.0,137.0,0.0,137.0,137.0,0,1,0,0,0,40,0.0,14598.540145985402,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,30732,0,0,0,0,0,0,0,0,0,0,No Label
