Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-34.195.250.210-49262-443-6,34.195.250.210,443,192.168.88.131,49262,6,03/10/2019 05:06:15 AM,718,0,3,0.0,31.0,0,0,0,0,31.0,0.0,10.333333333333332,17.8978583448784,43175.48746518106,4178.272980501392,359.0,56.568542494923804,399.0,319.0,0,0,0,0,0,718.0,359.0,56.568542494923804,399.0,319.0,0,1,0,0,0,60,0.0,4178.272980501392,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,0.0,20.666666666666668,0.0,10.333333333333334,0,0,0,0,0,0,0,0,3,31,-1,43800,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49264-443-6,34.195.250.210,443,192.168.88.131,49264,6,03/10/2019 05:06:15 AM,712,0,3,0.0,31.0,0,0,0,0,31.0,0.0,10.333333333333332,17.8978583448784,43539.325842696635,4213.483146067416,356.0,323.85490578343877,585.0,127.0,0,0,0,0,0,712.0,356.0,323.85490578343877,585.0,127.0,0,1,0,0,0,60,0.0,4213.483146067416,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,0.0,20.666666666666668,0.0,10.333333333333334,0,0,0,0,0,0,0,0,3,31,-1,43800,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49260-443-6,34.195.250.210,443,192.168.88.131,49260,6,03/10/2019 05:06:15 AM,548,0,3,0.0,31.0,0,0,0,0,31.0,0.0,10.333333333333332,17.8978583448784,56569.34306569343,5474.4525547445255,274.0,63.63961030678928,319.0,229.0,0,0,0,0,0,548.0,274.0,63.63961030678928,319.0,229.0,0,1,0,0,0,60,0.0,5474.4525547445255,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,0.0,20.666666666666668,0.0,10.333333333333334,0,0,0,0,0,0,0,0,3,31,-1,43800,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49266-443-6,34.195.250.210,443,192.168.88.131,49266,6,03/10/2019 05:06:15 AM,293,0,3,0.0,31.0,0,0,0,0,31.0,0.0,10.333333333333332,17.8978583448784,105802.04778156996,10238.907849829351,146.5,23.33452377915607,163.0,130.0,0,0,0,0,0,293.0,146.5,23.33452377915607,163.0,130.0,0,1,0,0,0,60,0.0,10238.907849829351,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,0.0,20.666666666666668,0.0,10.333333333333334,0,0,0,0,0,0,0,0,3,31,-1,43800,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49262-443-6,34.195.250.210,443,192.168.88.131,49262,6,03/10/2019 05:06:15 AM,217606,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19092304440135,217606.0,0.0,217606.0,217606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.595461522200675,4.595461522200675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49264-443-6,34.195.250.210,443,192.168.88.131,49264,6,03/10/2019 05:06:15 AM,218789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.141227392602005,218789.0,0.0,218789.0,218789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.5706136963010024,4.5706136963010024,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49266-443-6,34.195.250.210,443,192.168.88.131,49266,6,03/10/2019 05:06:15 AM,214161,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338768496598354,214161.0,0.0,214161.0,214161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.669384248299177,4.669384248299177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-34.195.250.210-49260-443-6,34.195.250.210,443,192.168.88.131,49260,6,03/10/2019 05:06:15 AM,229966,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.696937808197733,229966.0,0.0,229966.0,229966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.348468904098866,4.348468904098866,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33490-80-6,192.168.88.131,33490,117.18.237.29,80,6,03/10/2019 05:06:17 AM,47011,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,63.81485184318564,23505.5,32705.80995022138,46632.0,379.0,0,0,0,0,0,47011.0,23505.5,32705.80995022138,46632.0,379.0,0,0,0,0,0,60,0.0,63.81485184318564,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,64239,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.35.107.108-46340-443-6,52.35.107.108,443,192.168.88.131,46340,6,03/10/2019 05:06:14 AM,2255797,26,15,14097.0,10076.0,1170.0,0.0,542.1923076923076,568.1244947530968,1159.0,0.0,671.7333333333332,222.36600031308313,10715.946514690817,18.175394328479026,56394.925,79226.6494368797,175839.0,196.0,2215314.0,88612.56,85182.13977221593,175839.0,594.0,2255797.0,161128.35714285713,47555.60317485392,210924.0,508.0,0,1,0,0,520,300,11.525859818059871,6.649534510419156,0.0,1170.0,603.1428571428573,474.6635558890093,225305.49128919863,0,0,0,1,1,0,0,0,0.0,617.8536585365854,542.1923076923077,671.7333333333333,0,0,0,0,0,0,26,14097,15,10076,-1,65240,13,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33460-80-6,192.168.88.131,33460,117.18.237.29,80,6,03/10/2019 05:06:15 AM,647,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3091.190108191654,647.0,0.0,647.0,647.0,0,0,0,0,0,647.0,647.0,0.0,647.0,647.0,0,0,0,0,0,40,0.0,3091.190108191654,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-103.231.98.196-56630-443-6,192.168.88.131,56630,103.231.98.196,443,6,03/10/2019 05:06:18 AM,463,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4319.654427645789,463.0,0.0,463.0,463.0,0,0,0,0,0,463.0,463.0,0.0,463.0,463.0,0,0,0,0,0,40,0.0,4319.654427645789,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.35.107.108-46338-443-6,52.35.107.108,443,192.168.88.131,46338,6,03/10/2019 05:06:14 AM,2317786,28,16,15294.0,10744.0,1172.0,0.0,546.2142857142858,570.5876345288676,1159.0,0.0,671.4999999999999,214.86522907782603,11233.996581220183,18.983633519229127,53901.999999999985,76104.15992509715,163480.0,213.0,2277367.0,84346.92592592591,81931.96930565013,163480.0,634.0,2317786.0,154519.06666666668,43888.22955526046,203098.0,452.0,0,1,0,0,560,320,12.080494057691263,6.903139461537864,0.0,1172.0,604.3777777777777,475.71282823726216,226302.69494949488,0,0,0,1,1,0,0,0,0.0,618.1136363636364,546.2142857142857,671.5,0,0,0,0,0,0,28,15294,16,10744,-1,65296,14,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-104.18.20.226-33988-80-6,192.168.88.131,33988,104.18.20.226,80,6,03/10/2019 05:06:15 AM,523,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3824.091778202677,523.0,0.0,523.0,523.0,0,0,0,0,0,523.0,523.0,0.0,523.0,523.0,0,0,0,0,0,40,0.0,3824.091778202677,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.35.107.108-46344-443-6,52.35.107.108,443,192.168.88.131,46344,6,03/10/2019 05:06:14 AM,2274878,29,17,15769.0,10775.0,1173.0,0.0,543.7586206896551,558.112549784182,1162.0,0.0,633.8235294117646,264.8509569772492,11668.318037274965,20.220864591419847,50552.84444444444,73742.77540914387,172043.0,147.0,2234826.0,79815.21428571429,80358.71617218178,172043.0,469.0,2274878.0,142179.875,56246.578921596054,195669.0,214.0,0,1,0,0,580,340,12.747936372851642,7.472928218568204,0.0,1173.0,589.4893617021277,472.41000395936584,223171.21184088805,0,0,0,1,1,0,0,0,0.0,602.304347826087,543.7586206896551,633.8235294117648,0,0,0,0,0,0,29,15769,17,10775,-1,64240,15,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-210.176.156.55-43878-443-6,192.168.88.131,43878,210.176.156.55,443,6,03/10/2019 05:06:18 AM,387,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5167.958656330749,387.0,0.0,387.0,387.0,0,0,0,0,0,387.0,387.0,0.0,387.0,387.0,0,0,0,0,0,40,0.0,5167.958656330749,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.35.107.108-46342-443-6,52.35.107.108,443,192.168.88.131,46342,6,03/10/2019 05:06:14 AM,2244415,26,15,14598.0,10085.0,1178.0,0.0,561.4615384615383,580.6491698620937,1168.0,0.0,672.3333333333334,223.79348473430545,10997.520512026518,18.26756638144015,56110.37499999999,79411.2765397729,170444.0,184.0,2203954.0,88158.15999999999,85634.88279544732,170444.0,622.0,2244415.0,160315.35714285716,47150.35788363589,208051.0,432.0,0,1,0,0,520,300,11.58431038823034,6.683255993209812,0.0,1178.0,615.5000000000001,482.86837321744173,233161.8658536586,0,0,0,1,1,0,0,0,0.0,630.5121951219512,561.4615384615385,672.3333333333334,0,0,0,0,0,0,26,14598,15,10085,-1,65184,13,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33462-80-6,192.168.88.131,33462,117.18.237.29,80,6,03/10/2019 05:06:16 AM,612,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3267.97385620915,612.0,0.0,612.0,612.0,0,0,0,0,0,612.0,612.0,0.0,612.0,612.0,0,0,0,0,0,40,0.0,3267.97385620915,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.35.107.108-46336-443-6,52.35.107.108,443,192.168.88.131,46336,6,03/10/2019 05:06:14 AM,2300831,28,16,15753.0,10782.0,1179.0,0.0,562.6071428571429,580.4374046250213,1167.0,0.0,673.8750000000001,216.1159796652406,11532.789674687101,19.123525369746844,53507.6976744186,75308.93055703632,166797.0,214.0,2259978.0,83702.88888888889,81001.71768280042,166797.0,582.0,2300831.0,153388.7333333333,43128.48611245682,196103.0,1117.0,0,1,0,0,560,320,12.169516144384355,6.954009225362489,0.0,1179.0,615.5999999999999,482.27926651380204,232593.2909090909,0,0,0,1,1,0,0,0,0.0,629.5909090909091,562.6071428571429,673.875,0,0,0,0,0,0,28,15753,16,10782,-1,64240,14,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-52.35.107.108-46346-443-6,52.35.107.108,443,192.168.88.131,46346,6,03/10/2019 05:06:14 AM,2299704,28,16,15299.0,10767.0,1169.0,0.0,546.3928571428572,569.0918912511676,1162.0,0.0,672.9375,215.3036518501254,11334.502179410914,19.132897103279376,53481.488372093016,75365.61616747676,171407.0,141.0,2258465.0,83646.85185185185,81099.61759167345,171407.0,654.0,2299704.0,153313.6,43561.449093370225,199893.0,534.0,0,1,0,0,560,320,12.175479974814149,6.957417128465228,0.0,1169.0,605.0666666666668,474.8199850278189,225454.01818181816,0,0,0,1,1,0,0,0,0.0,618.8181818181819,546.3928571428571,672.9375,0,0,0,0,0,0,28,15299,16,10767,-1,64240,14,0,0,0,0,0,0,0,0,0,No Label
