Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.88.131-104.75.164.138-45790-443-6,104.75.164.138,443,192.168.88.131,45790,6,03/10/2019 05:10:42 AM,573,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,54101.22164048865,5235.602094240838,286.5,133.64318164425748,381.0,192.0,0,0,0,0,0,381.0,381.0,0.0,381.0,381.0,0,1,0,0,20,40,1745.2006980802792,3490.4013961605583,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,46720,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-104.75.164.138-45790-443-6,192.168.88.131,45790,104.75.164.138,443,6,03/10/2019 05:10:42 AM,301,1,2,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,23.0,32.526911934581186,152823.92026578073,9966.777408637874,150.5,170.41273426595797,271.0,30.0,0,0,0,0,0,271.0,271.0,0.0,271.0,271.0,0,1,0,0,20,40,3322.2591362126245,6644.518272425249,0.0,46.0,23.0,26.558112382722786,705.3333333333334,0,0,0,1,1,0,0,0,2.0,30.666666666666668,0.0,23.0,0,0,0,0,0,0,1,0,2,46,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-61.71.73.12-60720-443-6,61.71.73.12,443,192.168.88.131,60720,6,03/10/2019 05:10:43 AM,704,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,44034.09090909091,4261.363636363636,352.0,128.69343417595164,443.0,261.0,0,0,0,0,0,443.0,443.0,0.0,443.0,443.0,0,1,0,0,20,40,1420.4545454545455,2840.909090909091,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-61.71.73.12-60720-443-6,192.168.88.131,60720,61.71.73.12,443,6,03/10/2019 05:10:43 AM,468,1,2,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,23.0,32.526911934581186,98290.5982905983,6410.25641025641,234.0,247.48737341529164,409.0,59.0,0,0,0,0,0,409.0,409.0,0.0,409.0,409.0,0,1,0,0,20,40,2136.7521367521367,4273.504273504273,0.0,46.0,23.0,26.558112382722786,705.3333333333334,0,0,0,1,1,0,0,0,2.0,30.666666666666668,0.0,23.0,0,0,0,0,0,0,1,0,2,46,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-104.75.164.138-45792-443-6,104.75.164.138,443,192.168.88.131,45792,6,03/10/2019 05:10:43 AM,523,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,59273.42256214149,5736.137667304015,261.5,160.51323932934628,375.0,148.0,0,0,0,0,0,375.0,375.0,0.0,375.0,375.0,0,1,0,0,20,40,1912.0458891013384,3824.091778202677,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,0,0,1,1,0,0,0,2.0,20.666666666666668,0.0,15.5,0,0,0,0,0,0,1,0,2,31,-1,49640,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-104.75.164.138-45792-443-6,192.168.88.131,45792,104.75.164.138,443,6,03/10/2019 05:10:43 AM,314,1,2,0.0,46.0,0.0,0.0,0.0,0.0,46.0,0.0,23.0,32.526911934581186,146496.81528662422,9554.140127388535,157.0,164.04877323527901,273.0,41.0,0,0,0,0,0,273.0,273.0,0.0,273.0,273.0,0,1,0,0,20,40,3184.7133757961783,6369.426751592357,0.0,46.0,23.0,26.558112382722786,705.3333333333334,0,0,0,1,1,0,0,0,2.0,30.666666666666668,0.0,23.0,0,0,0,0,0,0,1,0,2,46,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-203.133.9.32-42646-80-6,192.168.88.131,42646,203.133.9.32,80,6,03/10/2019 05:10:42 AM,617,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3241.4910858995136,617.0,0.0,617.0,617.0,0,0,0,0,0,617.0,617.0,0.0,617.0,617.0,0,0,0,0,0,40,0.0,3241.4910858995136,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
191.238.64.192-192.168.88.131-443-56858-6,192.168.88.131,56858,191.238.64.192,443,6,03/10/2019 05:10:42 AM,599,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3338.89816360601,599.0,0.0,599.0,599.0,0,0,0,0,0,599.0,599.0,0.0,599.0,599.0,0,0,0,0,0,40,0.0,3338.89816360601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.66-47944-443-6,192.168.88.131,47944,117.18.237.66,443,6,03/10/2019 05:10:45 AM,423,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4728.132387706856,423.0,0.0,423.0,423.0,0,0,0,0,0,423.0,423.0,0.0,423.0,423.0,0,0,0,0,0,40,0.0,4728.132387706856,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
192.168.88.131-117.18.237.29-33488-80-6,192.168.88.131,33488,117.18.237.29,80,6,03/10/2019 05:10:45 AM,948,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6329.113924050634,189.6,1038.481969029795,948.0,-948.0,0.0,0.0,0.0,0.0,0.0,948.0,316.0,547.3280551917652,948.0,0.0,0,0,0,0,40,80,2109.704641350211,4219.409282700422,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
